what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1339686894421
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339686900687
started,bundle,org.eclipse.xsd,2.7.1.v20120130-0943,"org.eclipse.xsd",1339686935609
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339686935796
started,bundle,org.eclipse.birt.data.aggregation,3.7.2.v20120213,"org.eclipse.birt.data.aggregation",1339686936093
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339686936375
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339686950968
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1339686959484
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339686962500
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339686968625
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339686973484
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339686977734
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339687018281
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1339687028031
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687030812
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687033015
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1339687033703
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339687038953
activated,view,org.eclipse.birt.report.designer.ui.views,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.attributes.AttributeView",1339687042796
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687045265
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687046203
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687047062
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687054578
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1339687062234
activated,view,org.eclipse.birt.report.designer.ui.views,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.attributes.AttributeView",1339687063515
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687063609
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687065156
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1339687067687
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339687069343
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1339687071687
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687080515
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687091828
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687093578
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687144250
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1339687145593
activated,view,org.eclipse.birt.report.designer.ui.views,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.attributes.AttributeView",1339687161890
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1339687172453
activated,view,org.eclipse.birt.report.designer.ui.views,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.attributes.AttributeView",1339687176500
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1339687179359
activated,view,org.eclipse.birt.report.designer.ui.views,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.attributes.AttributeView",1339687189968
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1339687193640
activated,view,org.eclipse.birt.report.designer.ui.views,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.attributes.AttributeView",1339687197062
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1339687199828
activated,view,org.eclipse.birt.report.designer.ui.views,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.attributes.AttributeView",1339687205703
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1339687209140
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687224265
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687228437
activated,view,org.eclipse.birt.report.designer.ui.lib.explorer,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.lib.explorer.view",1339687231250
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1339687239062
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687239781
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687244000
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339687249578
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.editors.LibraryEditor",1339687250890
activated,view,org.eclipse.birt.report.designer.ui.lib.explorer,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.lib.explorer.view",1339687256828
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1339687258765
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687262171
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687288750
activated,view,org.eclipse.birt.report.designer.ui.views,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.attributes.AttributeView",1339687295890
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1339687305937
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687313859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687327140
activated,view,org.eclipse.birt.report.designer.ui.lib.explorer,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.lib.explorer.view",1339687329359
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1339687330734
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.editors.LibraryEditor",1339687331750
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1339687332703
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.editors.LibraryEditor",1339687340515
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339687357765
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687358750
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687359875
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1339687360531
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.editors.LibraryEditor",1339687365359
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1339687368593
activated,view,org.eclipse.birt.report.designer.ui.views,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.attributes.AttributeView",1339687380140
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1339687392187
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1339687402921
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1339687404046
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687405109
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687406250
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1339687407843
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.editors.LibraryEditor",1339687409937
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1339687410687
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.editors.LibraryEditor",1339687415437
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339687419125
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1339687422234
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687423250
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687424296
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1339687424828
activated,view,org.eclipse.birt.report.designer.ui.views,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.attributes.AttributeView",1339687435953
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1339687438562
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.editors.LibraryEditor",1339687446625
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687450421
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687486750
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1339687489125
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1339687489718
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339687504781
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687507093
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687515453
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339687520937
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687522265
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687527500
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339687534968
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687535953
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687540687
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1339687594968
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.editors.LibraryEditor",1339687595859
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1339687596843
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.editors.LibraryEditor",1339687601968
activated,view,org.eclipse.birt.report.designer.ui.views,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.attributes.AttributeView",1339687608484
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.editors.LibraryEditor",1339687614281
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1339687617109
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1339687620531
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1339687635109
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.editors.LibraryEditor",1339687635343
activated,view,org.eclipse.birt.report.designer.ui.views,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.attributes.AttributeView",1339687638968
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.editors.LibraryEditor",1339687645031
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339687647421
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687648343
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687649406
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1339687649812
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687677203
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687686765
activated,view,org.eclipse.birt.report.designer.ui.lib.explorer,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.lib.explorer.view",1339687691000
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1339687693875
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.editors.LibraryEditor",1339687694125
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1339687695031
activated,view,org.eclipse.birt.report.designer.ui.views,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.attributes.AttributeView",1339687699781
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.editors.LibraryEditor",1339687707234
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339687708421
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687709312
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687710218
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1339687710421
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687715375
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687726312
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1339687728765
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.editors.LibraryEditor",1339687729687
activated,view,org.eclipse.birt.report.designer.ui.lib.explorer,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.lib.explorer.view",1339687730984
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1339687734484
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.editors.LibraryEditor",1339687744531
activated,view,org.eclipse.birt.report.designer.ui.views,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.attributes.AttributeView",1339687746546
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687746609
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687751234
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687755140
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687758609
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.editors.LibraryEditor",1339687761718
activated,view,org.eclipse.birt.report.designer.ui.views,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.attributes.AttributeView",1339687771546
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687771671
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687772515
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1339687775718
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1339687776796
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.editors.LibraryEditor",1339687781203
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339687782343
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687783593
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687784890
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1339687785406
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1339687790062
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.editors.LibraryEditor",1339687790359
activated,view,org.eclipse.birt.report.designer.ui.views,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.attributes.AttributeView",1339687792812
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687792890
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687794687
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.editors.LibraryEditor",1339687796968
activated,view,org.eclipse.birt.report.designer.ui.views,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.attributes.AttributeView",1339687802328
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687802406
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687804906
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687806343
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687814046
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687816468
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687822656
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339687828343
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687831437
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687832281
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1339687832593
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687838343
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687854796
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687858843
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687944671
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687951328
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687960000
activated,view,org.eclipse.birt.report.designer.ui.views,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.attributes.AttributeView",1339687961390
activated,view,org.eclipse.birt.report.designer.ui.lib.explorer,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.lib.explorer.view",1339687966828
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1339687970125
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.editors.LibraryEditor",1339687970375
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1339687971187
activated,view,org.eclipse.birt.report.designer.ui.views,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.attributes.AttributeView",1339687974546
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.editors.LibraryEditor",1339687978718
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339687982093
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687984265
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339687985250
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1339687985609
